trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
64,False,"{'a': 0.5, 'e': 0.8719999999999999}",25,0,-75.99567974614055,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
65,False,"{'a': 0.5, 'e': 0.8699999999999999}",25,0,-84.11577568401603,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
66,False,"{'a': 0.5, 'e': 0.8679999999999999}",30,0,-128.03872933813332,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.8659999999999999}",20,12,-45.37354188531002,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
68,False,"{'a': 0.5, 'e': 0.8639999999999999}",20,6,-68.58195802071303,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 1}",1
69,False,"{'a': 0.5, 'e': 0.8619999999999999}",20,0,-24.205415823187526,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
70,False,"{'a': 0.5, 'e': 0.8599999999999999}",20,3,-53.85212413963227,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
71,False,"{'a': 0.5, 'e': 0.8579999999999999}",25,0,-179.60281477175585,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
72,False,"{'a': 0.5, 'e': 0.8559999999999999}",20,0,-94.32393194667219,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.8539999999999999}",20,0,-25.399449299427026,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.8519999999999999}",30,0,-102.59410320920274,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
75,False,"{'a': 0.5, 'e': 0.8499999999999999}",25,0,-117.37375179021438,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
76,False,"{'a': 0.5, 'e': 0.8479999999999999}",25,3,-103.66287499686132,"{0: 11, 1: 4, 2: 6, 3: 0, 4: 1}",1
77,False,"{'a': 0.5, 'e': 0.8459999999999999}",20,0,-103.22944193420258,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
