trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
173,False,"{'a': 0.10861183232154664, 'e': 0.1757473014911758}",20,0,-12.661422627827498,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
174,False,"{'a': 0.10752571399833116, 'e': 0.173989828476264}",20,0,-13.613142447229695,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
175,False,"{'a': 0.10645045685834786, 'e': 0.1722499301915014}",30,12,19.097861614348258,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.10538595228976437, 'e': 0.17052743088958636}",25,12,17.093419557437933,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.10433209276686672, 'e': 0.1688221565806905}",25,11,2.857571750424361,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
178,False,"{'a': 0.10328877183919807, 'e': 0.1671339350148836}",30,17,16.006007411380505,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.10225588412080608, 'e': 0.16546259566473476}",20,14,0.5533810904585339,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
180,False,"{'a': 0.10123332527959802, 'e': 0.16380796970808742}",25,20,8.881153362739006,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.10022099202680204, 'e': 0.16216989001100654}",20,13,-28.57575410427499,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
182,False,"{'a': 0.09921878210653401, 'e': 0.16054819111089647}",20,3,14.648681538893591,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.09822659428546868, 'e': 0.1589427091997875}",30,8,23.46296242407389,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.09724432834261398, 'e': 0.15735328210778962}",30,12,29.045785290543844,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.09627188505918785, 'e': 0.15577974928671173}",30,13,10.67968127101099,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.09530916620859596, 'e': 0.1542219517938446}",20,3,11.643980690417813,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.09435607454651002, 'e': 0.15267973227590617}",30,21,18.283499752149226,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.09341251380104491, 'e': 0.1511529349531471}",30,19,-18.040748900846477,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
189,False,"{'a': 0.09247838866303446, 'e': 0.14964140560361563}",30,10,-14.581314958279167,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
190,False,"{'a': 0.0915536047764041, 'e': 0.14814499154757946}",25,11,26.641128593064536,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.09063806872864008, 'e': 0.14666354163210368}",20,7,15.63791351777514,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.08973168804135366, 'e': 0.14519690621578263}",20,8,2.2340710224860207,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.08883437116094012, 'e': 0.1437449371536248}",30,22,13.806243361409026,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.08794602744933074, 'e': 0.14230748778208857}",20,15,2.3041954870551375,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.08706656717483742, 'e': 0.14088441290426768}",30,22,17.101052730746535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.08619590150308905, 'e': 0.139475568775225}",30,11,29.955890489310672,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.08533394248805816, 'e': 0.13808081308747275}",25,5,0.3360593680803652,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
198,False,"{'a': 0.08448060306317758, 'e': 0.136700004956598}",30,12,14.377519761961016,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.0836357970325458, 'e': 0.13533300490703204}",25,12,-27.30838815771812,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
200,False,"{'a': 0.08279943906222034, 'e': 0.13397967485796172}",20,12,0.9671936410645463,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.08197144467159814, 'e': 0.1326398781093821}",25,10,28.905304798590443,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.08115173022488215, 'e': 0.13131347932828827}",20,10,2.1826154323055507,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.08034021292263333, 'e': 0.1300003445350054}",30,17,20.318746604058536,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.07953681079340699, 'e': 0.12870034108965533}",30,20,19.794013198989894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.07874144268547292, 'e': 0.1274133376787588}",20,12,14.461706707326801,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.07795402825861819, 'e': 0.12613920430197118}",30,10,9.887740697394188,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
207,False,"{'a': 0.077174487976032, 'e': 0.12487781225895148}",30,7,28.00913878587889,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.0764027430962717, 'e': 0.12362903413636196}",20,0,16.942551152513552,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
209,False,"{'a': 0.07563871566530897, 'e': 0.12239274379499834}",20,0,15.458346274813236,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
210,False,"{'a': 0.07488232850865588, 'e': 0.12116881635704835}",25,9,-25.093920397549688,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
211,False,"{'a': 0.07413350522356932, 'e': 0.11995712819347787}",25,14,15.461507656955202,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.07339217017133363, 'e': 0.11875755691154309}",20,13,6.364978945023324,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.0726582484696203, 'e': 0.11756998134242766}",25,15,-4.985529847877964,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
214,False,"{'a': 0.07193166598492409, 'e': 0.11639428152900338}",20,10,17.583832256302472,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.07121234932507485, 'e': 0.11523033871371334}",25,13,19.67321359540072,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.0705002258318241, 'e': 0.1140780353265762}",25,14,20.278691970335927,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.06979522357350586, 'e': 0.11293725497331045}",25,7,-14.637086273092747,"{0: 16, 1: 0, 2: 0, 3: 2, 4: 0}",1
218,False,"{'a': 0.0690972713377708, 'e': 0.11180788242357734}",25,16,15.152853008536269,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.06840629862439308, 'e': 0.11068980359934157}",25,15,20.313789787444456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.06772223563814916, 'e': 0.10958290556334815}",30,20,9.348482046240372,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.06704501328176767, 'e': 0.10848707650771466}",20,12,3.733507316930092,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.06637456314894999, 'e': 0.10740220574263752}",30,15,31.12451036573891,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.06571081751746048, 'e': 0.10632818368521114}",30,12,24.289914097274924,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.06505370934228588, 'e': 0.10526490184835903}",25,12,23.72329007854803,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.06440317224886302, 'e': 0.10421225282987544}",25,5,33.09361422451118,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.0637591405263744, 'e': 0.10317013030157669}",20,3,18.67441721454307,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.06312154912111065, 'e': 0.10213842899856092}",30,22,14.034341606282085,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.062490333629899544, 'e': 0.10111704470857531}",25,14,14.580718110989109,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.06186543029360054, 'e': 0.10010587426148955}",20,8,7.479888111171864,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.06124677599066454, 'e': 0.09910481551887466}",25,14,19.626718237709568,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.06063430823075789, 'e': 0.0981137673636859}",20,12,7.42457886261898,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.06002796514845031, 'e': 0.09713262969004904}",20,12,13.940346057886444,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.05942768549696581, 'e': 0.09616130339314856}",25,16,10.314734860494024,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.058833408641996154, 'e': 0.09519969035921708}",25,13,7.670670667581058,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.05824507455557619, 'e': 0.0942476934556249}",35,13,40.883911845560846,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.05766262381002043, 'e': 0.09330521652106866}",20,13,13.192082147111208,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.05708599757192022, 'e': 0.09237216435585796}",25,15,19.586168689863886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.05651513759620101, 'e': 0.09144844271229938}",20,9,16.296496124902944,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.05594998622023901, 'e': 0.0905339582851764}",20,0,29.570268530688278,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 0.05539048635803662, 'e': 0.08962861870232462}",25,13,-20.80492837375018,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
241,False,"{'a': 0.054836581494456256, 'e': 0.08873233251530138}",25,17,16.914542036696123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.054288215679511684, 'e': 0.08784500919014836}",20,3,25.74086790467366,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.05374533352271657, 'e': 0.08696655909824688}",25,3,17.875246382993183,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
244,False,"{'a': 0.053207880187489405, 'e': 0.0860968935072644}",30,20,19.38509839377801,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.05267580138561451, 'e': 0.08523592457219176}",30,10,20.849956742843013,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
246,False,"{'a': 0.052149043371758366, 'e': 0.08438356532646984}",20,11,19.272711947922083,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.051627552938040784, 'e': 0.08353972967320515}",20,14,11.883432011683924,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.05111127740866037, 'e': 0.0827043323764731}",20,16,8.082488867281612,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.050600164634573765, 'e': 0.08187728905270836}",25,11,20.849384029501007,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.05009416298822803, 'e': 0.08105851616218128}",20,10,16.199690863029208,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.04959322135834575, 'e': 0.08024793100055946}",20,10,18.602839661137676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.04909728914476229, 'e': 0.07944545169055386}",20,4,-27.43440665834244,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
253,False,"{'a': 0.04860631625331467, 'e': 0.07865099717364833}",20,12,13.927137477392728,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.048120253090781516, 'e': 0.07786448720191184}",30,8,11.400832396395641,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
255,False,"{'a': 0.047639050559873705, 'e': 0.07708584232989273}",20,14,11.289474892934429,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.04716266005427497, 'e': 0.0763149839065938}",25,5,29.720241532538232,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.04669103345373222, 'e': 0.07555183406752786}",35,18,27.340353386620826,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.046224123119194896, 'e': 0.07479631572685258}",25,13,20.988989037196124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.045761881888002946, 'e': 0.07404835256958406}",20,4,29.098320659903035,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.04530426306912291, 'e': 0.07330786904388821}",20,12,12.611541523707503,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.044851220438431684, 'e': 0.07257479035344933}",20,9,18.954319908040354,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.044402708234047364, 'e': 0.07184904244991483}",25,9,20.418078058148367,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.04395868115170689, 'e': 0.07113055202541568}",20,13,-6.43131684559607,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.04351909434018982, 'e': 0.07041924650516153}",20,6,15.913556475620798,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.04308390339678793, 'e': 0.06971505404010991}",25,20,10.08051440962221,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.04265306436282004, 'e': 0.06901790349970881}",25,18,14.672999167809728,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.04222653371919184, 'e': 0.06832772446471172}",30,8,30.750794292743848,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.04180426838199992, 'e': 0.0676444472200646}",35,13,39.83921968089814,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.04138622569817993, 'e': 0.06696800274786396}",25,3,35.21023278623581,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.040972363441198124, 'e': 0.06629832272038531}",25,11,10.98938919705394,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.04056263980678615, 'e': 0.06563533949318147}",20,7,24.346947210258232,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.04015701340871828, 'e': 0.06497898609824965}",20,15,7.553224113137739,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.039755443274631104, 'e': 0.06432919623726716}",20,13,15.154753679308357,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.03935788884188479, 'e': 0.06368590427489448}",25,15,18.798349248608954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.03896430995346594, 'e': 0.06304904523214554}",20,10,16.35504248732636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.03857466685393128, 'e': 0.06241855477982408}",20,13,13.413204734329879,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.03818892018539197, 'e': 0.06179436923202584}",25,15,20.932084926733665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.03780703098353805, 'e': 0.06117642553970558}",30,13,3.4881662441034385,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.03742896067370267, 'e': 0.06056466128430853}",30,13,9.926879036952668,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
280,False,"{'a': 0.03705467106696564, 'e': 0.05995901467146544}",25,12,24.41312302714634,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.036684124356295984, 'e': 0.059359424524750785}",20,16,7.558635890273701,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.03631728311273302, 'e': 0.05876583027950327}",25,5,30.754157401437077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.035954110281605695, 'e': 0.05817817197670824}",20,14,11.567874567395615,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.035594569178789635, 'e': 0.05759639025694116}",25,3,30.68576493737714,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.03523862348700174, 'e': 0.057020426354371746}",30,19,22.50883262995368,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.03488623725213172, 'e': 0.05645022209082803}",20,16,6.69789073596151,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.0345373748796104, 'e': 0.05588571986991975}",20,13,13.268767611023748,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.0341920011308143, 'e': 0.05532686267122055}",25,11,24.301112400193574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.03385008111950616, 'e': 0.05477359404450834}",20,6,13.477813682744426,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.03351158030831109, 'e': 0.05422585810406326}",20,8,18.165840624931676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.03317646450522799, 'e': 0.05368359952302263}",25,6,31.808713082294254,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.0328446998601757, 'e': 0.0531467635277924}",20,0,35.47309987688288,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
293,False,"{'a': 0.03251625286157395, 'e': 0.05261529589251448}",20,10,20.441088165583608,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.03219109033295821, 'e': 0.05208914293358933}",20,7,20.73827390673628,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.03186917942962863, 'e': 0.05156825150425344}",20,16,9.683318843058487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.03155048763533234, 'e': 0.0510525689892109}",20,10,20.295615933231918,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.031234982758979013, 'e': 0.050542043299318794}",20,11,19.92030198990024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.030922632931389225, 'e': 0.050036622866325604}",20,12,2.190023900132083,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.03061340660207533, 'e': 0.04953625663766235}",20,0,31.583666824907727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.030307272536054575, 'e': 0.04904089407128572}",25,15,17.889465933269893,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.03000419981069403, 'e': 0.04855048513057287}",20,5,24.24791218205899,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.02970415781258709, 'e': 0.04806498027926714}",20,5,20.93685487506457,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.02940711623446122, 'e': 0.047584330476474465}",25,11,17.982344937460056,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.02911304507211661, 'e': 0.04710848717170972}",20,2,26.33075328556381,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.02882191462139544, 'e': 0.04663740229999262}",20,0,34.915408847268054,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
306,False,"{'a': 0.028533695475181486, 'e': 0.046171028276992696}",25,16,19.86520919547035,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.02824835852042967, 'e': 0.045709317994222766}",25,17,17.25911975206469,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.027965874935225375, 'e': 0.04525222481428054}",25,13,22.45084366095325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.027686216185873122, 'e': 0.04479970256613774}",20,14,9.839672700023057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.027409354024014388, 'e': 0.044351705540476356}",20,6,22.960402037781964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.027135260483774244, 'e': 0.043908188485071595}",25,17,11.612027189718706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.0268639078789365, 'e': 0.04346910660022087}",20,13,11.51630929554139,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.026595268800147138, 'e': 0.04303441553421867}",20,9,21.033349643279443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.026329316112145663, 'e': 0.04260407137887648}",25,0,40.632391125320694,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
315,False,"{'a': 0.026066022951024205, 'e': 0.04217803066508771}",30,16,22.198778356019584,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.025805362721513965, 'e': 0.04175625035843684}",20,7,24.960601446326166,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.025547309094298826, 'e': 0.04133868785485247}",35,21,18.214216911282787,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.025291836003355838, 'e': 0.040925300976303945}",25,6,18.251538264632796,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.025038917643322278, 'e': 0.0405160479665409}",20,13,13.282146830986973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.024788528466889056, 'e': 0.040110887486875496}",25,15,18.808980439655517,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.024540643182220163, 'e': 0.03970977861200674}",25,10,29.113477794589457,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.024295236750397964, 'e': 0.039312680825886674}",30,23,15.283369067750304,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.024052284382893984, 'e': 0.038919554017627804}",25,18,13.10209299561654,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.02381176153906504, 'e': 0.03853035847745152}",20,8,23.45786090769687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.023573643923674396, 'e': 0.03814505489267701}",25,13,19.23189234540114,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.02333790748443765, 'e': 0.03776360434375024}",20,10,14.575651508325585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.02310452840959327, 'e': 0.03738596830031274}",30,12,33.995614716191916,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.022873483125497338, 'e': 0.03701210861730961}",30,5,43.621924925106384,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.022644748294242362, 'e': 0.03664198753113651}",30,4,31.10793045151859,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.02241830081129994, 'e': 0.036275567655825146}",20,11,15.122692610665352,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.022194117803186943, 'e': 0.0359128119792669}",20,2,31.692382414382926,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.02197217662515507, 'e': 0.035553683859474224}",25,15,17.676560075259342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.021752454858903522, 'e': 0.035198147020879485}",20,0,24.103051471615714,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
334,False,"{'a': 0.021534930310314487, 'e': 0.03484616555067069}",20,10,16.343305565446222,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.02131958100721134, 'e': 0.03449770389516398}",20,9,19.293218917062394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.021106385197139223, 'e': 0.03415272685621234}",35,22,-0.9746321321283611,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
337,False,"{'a': 0.020895321345167837, 'e': 0.03381119958765022}",25,15,20.412748139075994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.02068636813171616, 'e': 0.03347308759177372}",25,16,18.053187764725305,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.020479504450398995, 'e': 0.03313835671585598}",30,20,21.647773074523382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.020274709405895004, 'e': 0.03280697314869742}",25,18,12.095055024071165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.020071962311836052, 'e': 0.03247890341721044}",20,6,26.864855303190396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.019871242688717695, 'e': 0.03215411438303834}",25,14,21.57485128406881,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.019672530261830516, 'e': 0.031832573239207955}",20,10,21.574645101717817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.019475804959212212, 'e': 0.031514247506815876}",20,12,15.246864405295355,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.019281046909620087, 'e': 0.031199105031747717}",20,5,23.99730661880461,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.01908823644052389, 'e': 0.03088711398143024}",20,10,16.543535898691882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
