trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
173,False,"{'a': 0.10970892153691579, 'e': 0.17752252675876343}",20,7,24.525144762359854,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.10861183232154664, 'e': 0.1757473014911758}",20,14,-73.62710129271902,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 2}",1
175,False,"{'a': 0.10752571399833116, 'e': 0.173989828476264}",20,13,13.615621518995738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.10645045685834786, 'e': 0.1722499301915014}",25,0,2.7825562526615446,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
177,False,"{'a': 0.10538595228976437, 'e': 0.17052743088958636}",20,11,-23.884342710526422,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
178,False,"{'a': 0.10433209276686672, 'e': 0.1688221565806905}",25,11,25.01429183371582,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.10328877183919807, 'e': 0.1671339350148836}",25,18,11.952066387783574,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.10225588412080608, 'e': 0.16546259566473476}",25,11,17.05260619691132,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
181,False,"{'a': 0.10123332527959802, 'e': 0.16380796970808742}",20,10,-16.836371079562884,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
182,False,"{'a': 0.10022099202680204, 'e': 0.16216989001100654}",25,17,16.583431445265106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.09921878210653401, 'e': 0.16054819111089647}",25,16,-7.822670203700109,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
184,False,"{'a': 0.09822659428546868, 'e': 0.1589427091997875}",35,23,10.755959125603212,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.09724432834261398, 'e': 0.15735328210778962}",20,15,11.692172880408325,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.09627188505918785, 'e': 0.15577974928671173}",20,16,8.281890525680737,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.09530916620859596, 'e': 0.1542219517938446}",30,15,-12.197823458399347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
188,False,"{'a': 0.09435607454651002, 'e': 0.15267973227590617}",20,8,10.801382430806898,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.09341251380104491, 'e': 0.1511529349531471}",35,25,10.283923805919002,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.09247838866303446, 'e': 0.14964140560361563}",30,17,23.037140827039153,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.0915536047764041, 'e': 0.14814499154757946}",20,15,-2.701120608459663,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.09063806872864008, 'e': 0.14666354163210368}",30,12,28.2370700917518,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.08973168804135366, 'e': 0.14519690621578263}",25,9,14.543531256492924,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.08883437116094012, 'e': 0.1437449371536248}",20,10,-0.7979810381399954,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
195,False,"{'a': 0.08794602744933074, 'e': 0.14230748778208857}",30,9,0.2563606116451247,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
196,False,"{'a': 0.08706656717483742, 'e': 0.14088441290426768}",35,17,20.58338577030246,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.08619590150308905, 'e': 0.139475568775225}",20,9,17.451128229816426,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.08533394248805816, 'e': 0.13808081308747275}",20,9,10.323044688161467,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.08448060306317758, 'e': 0.136700004956598}",25,17,16.16016092805504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.0836357970325458, 'e': 0.13533300490703204}",30,12,-25.546133689505318,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
201,False,"{'a': 0.08279943906222034, 'e': 0.13397967485796172}",30,1,15.82938613638529,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 0}",1
202,False,"{'a': 0.08197144467159814, 'e': 0.1326398781093821}",20,8,-5.763457059215809,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
203,False,"{'a': 0.08115173022488215, 'e': 0.13131347932828827}",20,11,16.330279229481405,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.08034021292263333, 'e': 0.1300003445350054}",25,12,24.478117752905113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.07953681079340699, 'e': 0.12870034108965533}",25,11,-14.432072663149185,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
206,False,"{'a': 0.07874144268547292, 'e': 0.1274133376787588}",25,6,-8.77590687130527,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
207,False,"{'a': 0.07795402825861819, 'e': 0.12613920430197118}",25,4,21.60889018577043,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.077174487976032, 'e': 0.12487781225895148}",20,2,28.858011396288333,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.0764027430962717, 'e': 0.12362903413636196}",20,8,11.336915300105474,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.07563871566530897, 'e': 0.12239274379499834}",20,14,10.09126110069823,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.07488232850865588, 'e': 0.12116881635704835}",25,11,30.553375402326957,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.07413350522356932, 'e': 0.11995712819347787}",20,0,-67.33255632039129,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
213,False,"{'a': 0.07339217017133363, 'e': 0.11875755691154309}",25,16,19.94519858076082,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.0726582484696203, 'e': 0.11756998134242766}",20,11,-5.5259091514374115,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
215,False,"{'a': 0.07193166598492409, 'e': 0.11639428152900338}",30,19,-0.34186570343881884,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
216,False,"{'a': 0.07121234932507485, 'e': 0.11523033871371334}",25,12,12.400967920471214,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.0705002258318241, 'e': 0.1140780353265762}",25,18,13.852661804396346,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.06979522357350586, 'e': 0.11293725497331045}",30,22,16.110191008638687,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.0690972713377708, 'e': 0.11180788242357734}",20,12,16.94894808444182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.06840629862439308, 'e': 0.11068980359934157}",25,15,18.156889484521848,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.06772223563814916, 'e': 0.10958290556334815}",30,19,18.22949471082618,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.06704501328176767, 'e': 0.10848707650771466}",20,12,14.939858141044644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.06637456314894999, 'e': 0.10740220574263752}",25,16,16.765423556664306,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.06571081751746048, 'e': 0.10632818368521114}",25,13,19.287663019335955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.06505370934228588, 'e': 0.10526490184835903}",25,9,18.87792198679906,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.06440317224886302, 'e': 0.10421225282987544}",20,14,9.637265791996347,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.0637591405263744, 'e': 0.10317013030157669}",20,8,11.342432804343112,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.06312154912111065, 'e': 0.10213842899856092}",25,14,21.723451947133285,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.062490333629899544, 'e': 0.10111704470857531}",20,0,33.73631891007782,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
230,False,"{'a': 0.06186543029360054, 'e': 0.10010587426148955}",25,16,16.12035822815463,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.06124677599066454, 'e': 0.09910481551887466}",20,14,11.527077338880993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.06063430823075789, 'e': 0.0981137673636859}",30,7,29.214249301837356,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.06002796514845031, 'e': 0.09713262969004904}",25,18,13.203095400053344,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.05942768549696581, 'e': 0.09616130339314856}",25,16,19.40106975313717,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.058833408641996154, 'e': 0.09519969035921708}",20,6,7.19449426992245,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.05824507455557619, 'e': 0.0942476934556249}",25,6,20.16948229576346,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.05766262381002043, 'e': 0.09330521652106866}",20,2,24.649964170897345,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.05708599757192022, 'e': 0.09237216435585796}",20,14,8.8811070401459,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.05651513759620101, 'e': 0.09144844271229938}",20,0,9.550719347785773,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
240,False,"{'a': 0.05594998622023901, 'e': 0.0905339582851764}",25,13,22.600595727445576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.05539048635803662, 'e': 0.08962861870232462}",25,10,23.929418731027695,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.054836581494456256, 'e': 0.08873233251530138}",25,16,16.112273220802987,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.054288215679511684, 'e': 0.08784500919014836}",25,13,23.6331165315968,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.05374533352271657, 'e': 0.08696655909824688}",30,22,17.25741637297911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.053207880187489405, 'e': 0.0860968935072644}",25,18,15.478581450851708,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.05267580138561451, 'e': 0.08523592457219176}",20,10,15.177530313228804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.052149043371758366, 'e': 0.08438356532646984}",25,15,-1.285246480981701,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.051627552938040784, 'e': 0.08353972967320515}",20,8,20.43250869860265,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.05111127740866037, 'e': 0.0827043323764731}",30,12,23.802011159509068,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.050600164634573765, 'e': 0.08187728905270836}",25,7,12.80664254489178,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
251,False,"{'a': 0.05009416298822803, 'e': 0.08105851616218128}",20,13,13.598019031966643,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.04959322135834575, 'e': 0.08024793100055946}",30,19,13.589393510586863,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.04909728914476229, 'e': 0.07944545169055386}",20,0,20.290676769975303,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
254,False,"{'a': 0.04860631625331467, 'e': 0.07865099717364833}",25,4,7.736342011796795,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
255,False,"{'a': 0.048120253090781516, 'e': 0.07786448720191184}",20,7,14.461492574111672,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.047639050559873705, 'e': 0.07708584232989273}",25,8,30.18170490946753,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.04716266005427497, 'e': 0.0763149839065938}",20,10,20.8137057329884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.04669103345373222, 'e': 0.07555183406752786}",20,9,-21.217306391019047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
259,False,"{'a': 0.046224123119194896, 'e': 0.07479631572685258}",20,11,4.029049432469188,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.045761881888002946, 'e': 0.07404835256958406}",20,10,17.481190167805035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.04530426306912291, 'e': 0.07330786904388821}",30,8,36.80799339233945,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.044851220438431684, 'e': 0.07257479035344933}",20,12,13.618271124913125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.044402708234047364, 'e': 0.07184904244991483}",25,8,21.952924365217157,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.04395868115170689, 'e': 0.07113055202541568}",25,0,32.40472258047227,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
265,False,"{'a': 0.04351909434018982, 'e': 0.07041924650516153}",20,8,22.02910217959733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.04308390339678793, 'e': 0.06971505404010991}",25,15,18.849356711969854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.04265306436282004, 'e': 0.06901790349970881}",25,15,21.2962790154249,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.04222653371919184, 'e': 0.06832772446471172}",25,10,29.92205921714902,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.04180426838199992, 'e': 0.0676444472200646}",25,19,12.781967336006993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.04138622569817993, 'e': 0.06696800274786396}",20,14,10.335212875536449,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.040972363441198124, 'e': 0.06629832272038531}",30,19,23.36367658887827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.04056263980678615, 'e': 0.06563533949318147}",20,12,16.541308171184916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.04015701340871828, 'e': 0.06497898609824965}",25,7,-13.373977637962444,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
274,False,"{'a': 0.039755443274631104, 'e': 0.06432919623726716}",20,16,9.139715940901123,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.03935788884188479, 'e': 0.06368590427489448}",25,9,26.783044039905075,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.03896430995346594, 'e': 0.06304904523214554}",20,2,28.72383582629913,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.03857466685393128, 'e': 0.06241855477982408}",25,5,38.78541072213721,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.03818892018539197, 'e': 0.06179436923202584}",20,11,17.32096380573679,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.03780703098353805, 'e': 0.06117642553970558}",25,11,25.78756102303721,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.03742896067370267, 'e': 0.06056466128430853}",20,9,19.89012166532493,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.03705467106696564, 'e': 0.05995901467146544}",20,0,35.91147727327132,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
282,False,"{'a': 0.036684124356295984, 'e': 0.059359424524750785}",25,8,32.743196673632966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.03631728311273302, 'e': 0.05876583027950327}",25,16,12.57860867191964,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.035954110281605695, 'e': 0.05817817197670824}",25,14,22.47354028884467,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.035594569178789635, 'e': 0.05759639025694116}",25,7,25.552850183315748,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.03523862348700174, 'e': 0.057020426354371746}",25,14,19.002275169642736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.03488623725213172, 'e': 0.05645022209082803}",25,17,18.05714283795005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.0345373748796104, 'e': 0.05588571986991975}",20,7,22.32339118663914,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.0341920011308143, 'e': 0.05532686267122055}",25,15,20.48341965996686,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.03385008111950616, 'e': 0.05477359404450834}",20,8,22.212145027516794,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.03351158030831109, 'e': 0.05422585810406326}",20,9,22.204308567722457,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.03317646450522799, 'e': 0.05368359952302263}",25,7,29.158886562121527,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.0328446998601757, 'e': 0.0531467635277924}",20,10,14.46340951877656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.03251625286157395, 'e': 0.05261529589251448}",20,11,17.872776273584066,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.03219109033295821, 'e': 0.05208914293358933}",20,13,14.690151933648863,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.03186917942962863, 'e': 0.05156825150425344}",20,12,13.901896372547332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.03155048763533234, 'e': 0.0510525689892109}",20,0,-15.779071949158363,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
298,False,"{'a': 0.031234982758979013, 'e': 0.050542043299318794}",25,14,21.031543044889418,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.030922632931389225, 'e': 0.050036622866325604}",25,12,22.68837450177875,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.03061340660207533, 'e': 0.04953625663766235}",20,14,12.668623717114444,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.030307272536054575, 'e': 0.04904089407128572}",30,15,27.24685980231138,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.03000419981069403, 'e': 0.04855048513057287}",30,10,33.87530994168961,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.02970415781258709, 'e': 0.04806498027926714}",20,12,17.109291112396846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.02940711623446122, 'e': 0.047584330476474465}",25,15,7.887607133502483,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.02911304507211661, 'e': 0.04710848717170972}",20,4,5.683561875502378,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.02882191462139544, 'e': 0.04663740229999262}",20,13,15.780686224899071,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.028533695475181486, 'e': 0.046171028276992696}",20,11,17.323206481155943,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.02824835852042967, 'e': 0.045709317994222766}",20,16,6.757779030736822,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.027965874935225375, 'e': 0.04525222481428054}",20,6,-19.235497067472227,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
310,False,"{'a': 0.027686216185873122, 'e': 0.04479970256613774}",25,15,18.82696907908929,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.027409354024014388, 'e': 0.044351705540476356}",20,14,12.772909258172174,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.027135260483774244, 'e': 0.043908188485071595}",25,13,23.041483318011785,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.0268639078789365, 'e': 0.04346910660022087}",20,9,21.902893083469596,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.026595268800147138, 'e': 0.04303441553421867}",30,13,19.8167332332352,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.026329316112145663, 'e': 0.04260407137887648}",25,18,11.455421108090095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.026066022951024205, 'e': 0.04217803066508771}",20,14,14.148254099747966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.025805362721513965, 'e': 0.04175625035843684}",25,1,44.405086949533995,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.025547309094298826, 'e': 0.04133868785485247}",25,17,-25.486256770812766,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
319,False,"{'a': 0.025291836003355838, 'e': 0.040925300976303945}",25,19,12.372312457898255,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.025038917643322278, 'e': 0.0405160479665409}",20,11,17.19001935979056,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.024788528466889056, 'e': 0.040110887486875496}",25,11,21.227763669431443,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.024540643182220163, 'e': 0.03970977861200674}",25,15,5.838731123623466,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
323,False,"{'a': 0.024295236750397964, 'e': 0.039312680825886674}",35,23,23.206160878276695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.024052284382893984, 'e': 0.038919554017627804}",20,14,8.79895351788094,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.02381176153906504, 'e': 0.03853035847745152}",35,21,25.68456157110929,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.023573643923674396, 'e': 0.03814505489267701}",20,10,19.9277199101148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.02333790748443765, 'e': 0.03776360434375024}",20,8,23.808734237369798,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.02310452840959327, 'e': 0.03738596830031274}",25,0,14.023567533453619,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
329,False,"{'a': 0.022873483125497338, 'e': 0.03701210861730961}",20,14,12.428994413983224,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.022644748294242362, 'e': 0.03664198753113651}",35,26,16.572599580688905,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.02241830081129994, 'e': 0.036275567655825146}",20,12,16.145662087720666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.022194117803186943, 'e': 0.0359128119792669}",25,12,21.359184011623796,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.02197217662515507, 'e': 0.035553683859474224}",20,10,15.58037977588312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.021752454858903522, 'e': 0.035198147020879485}",35,25,19.357717399483647,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.021534930310314487, 'e': 0.03484616555067069}",20,7,22.703729288293385,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.02131958100721134, 'e': 0.03449770389516398}",20,8,8.858247080558245,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
337,False,"{'a': 0.021106385197139223, 'e': 0.03415272685621234}",20,15,9.717941033181319,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.020895321345167837, 'e': 0.03381119958765022}",20,0,32.113032522402754,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
339,False,"{'a': 0.02068636813171616, 'e': 0.03347308759177372}",20,14,10.604217365819615,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.020479504450398995, 'e': 0.03313835671585598}",30,18,21.932728898740336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.020274709405895004, 'e': 0.03280697314869742}",25,20,9.946367810703599,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.020071962311836052, 'e': 0.03247890341721044}",25,8,33.190686866575504,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.019871242688717695, 'e': 0.03215411438303834}",30,15,29.422277461598757,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.019672530261830516, 'e': 0.031832573239207955}",20,14,11.008038416532472,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.019475804959212212, 'e': 0.031514247506815876}",20,13,-27.434417795621588,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
346,False,"{'a': 0.019281046909620087, 'e': 0.031199105031747717}",30,16,27.916904821582705,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
